2011-09-17 22:50:27 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 26]
2011-09-17 22:50:27 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 30]
2011-09-17 22:50:27 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 31]
2011-09-17 22:50:27 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 32]
2011-09-17 22:50:27 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 33]
2011-09-17 22:50:27 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 35]
2011-09-17 22:50:27 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 36]
2011-09-17 22:50:27 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 37]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 26]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 30]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 31]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 32]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 33]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 35]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 36]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 37]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 26]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 30]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 31]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 32]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 33]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 35]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 36]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 37]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 26]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 30]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 31]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 32]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 33]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 35]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 36]
2011-09-17 22:50:28 Notice: Notice (8): Undefined index: Indicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 37]
2011-09-17 22:51:23 Notice: Notice (8): Undefined variable: Indicadors in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 16]
